Descrizione Campione: Cs
Inizio misura: 07-02-25 18:00:32
RealTime: 0
LiveTime: 0
N eventi: 21881
Calibrazione: E = 3.22645e-06 * C^2 + 0.363344 * C + -11.0115
Canale	Energia	Eventi
1528	551.711	0
1529	552.084	2
1530	552.457	2
1531	552.83	0
1532	553.203	3
1533	553.577	1
1534	553.95	1
1535	554.323	3
1536	554.696	1
1537	555.07	1
1538	555.443	-2
1539	555.816	2
1540	556.189	2
1541	556.563	-1
1542	556.936	1
1543	557.309	3
1544	557.683	-1
1545	558.056	3
1546	558.429	0
1547	558.803	0
1548	559.176	3
1549	559.549	0
1550	559.923	3
1551	560.296	4
1552	560.669	1
1553	561.043	0
1554	561.416	-1
1555	561.789	3
1556	562.163	1
1557	562.536	-2
1558	562.91	1
1559	563.283	0
1560	563.656	2
1561	564.03	1
1562	564.403	2
1563	564.777	4
1564	565.15	-1
1565	565.524	3
1566	565.897	1
1567	566.27	6
1568	566.644	5
1569	567.017	-1
1570	567.391	2
1571	567.764	2
1572	568.138	2
1573	568.511	3
1574	568.885	0
1575	569.258	1
1576	569.632	1
1577	570.005	1
1578	570.379	1
1579	570.752	0
1580	571.126	-1
1581	571.499	1
1582	571.873	-2
1583	572.247	1
1584	572.62	4
1585	572.994	3
1586	573.367	3
1587	573.741	0
1588	574.114	-1
1589	574.488	-2
1590	574.862	-3
1591	575.235	1
1592	575.609	0
1593	575.982	-2
1594	576.356	1
1595	576.73	0
1596	577.103	4
1597	577.477	1
1598	577.851	-1
1599	578.224	0
1600	578.598	-1
1601	578.972	0
1602	579.345	0
1603	579.719	1
1604	580.093	0
1605	580.466	6
1606	580.84	2
1607	581.214	-2
1608	581.588	-2
1609	581.961	-1
1610	582.335	0
1611	582.709	3
1612	583.082	0
1613	583.456	5
1614	583.83	4
1615	584.204	2
1616	584.577	-1
1617	584.951	3
1618	585.325	2
1619	585.699	3
1620	586.073	0
1621	586.446	0
1622	586.82	4
1623	587.194	-1
1624	587.568	-3
1625	587.942	2
1626	588.316	0
1627	588.689	2
1628	589.063	-1
1629	589.437	5
1630	589.811	-1
1631	590.185	-1
1632	590.559	-2
1633	590.933	3
1634	591.306	-2
1635	591.68	2
1636	592.054	2
1637	592.428	5
1638	592.802	-1
1639	593.176	4
1640	593.55	0
1641	593.924	0
1642	594.298	-1
1643	594.672	3
1644	595.046	-3
1645	595.42	-3
1646	595.794	1
1647	596.167	2
1648	596.541	-1
1649	596.915	-5
1650	597.289	1
1651	597.663	-1
1652	598.037	1
1653	598.411	-2
1654	598.785	0
1655	599.159	0
1656	599.533	0
1657	599.908	0
1658	600.282	2
1659	600.656	3
1660	601.03	-1
1661	601.404	-1
1662	601.778	0
1663	602.152	-1
1664	602.526	4
1665	602.9	-1
1666	603.274	3
1667	603.648	2
1668	604.022	2
1669	604.396	-2
1670	604.771	1
1671	605.145	0
1672	605.519	4
1673	605.893	-1
1674	606.267	3
1675	606.641	4
1676	607.015	-2
1677	607.39	2
1678	607.764	3
1679	608.138	4
1680	608.512	1
1681	608.886	2
1682	609.26	1
1683	609.635	0
1684	610.009	3
1685	610.383	1
1686	610.757	2
1687	611.132	-2
1688	611.506	1
1689	611.88	1
1690	612.254	2
1691	612.628	-3
1692	613.003	4
1693	613.377	-1
1694	613.751	1
1695	614.126	1
1696	614.5	-1
1697	614.874	-3
1698	615.248	4
1699	615.623	2
1700	615.997	0
1701	616.371	5
1702	616.746	0
1703	617.12	-1
1704	617.494	0
1705	617.869	-2
1706	618.243	1
1707	618.617	2
1708	618.992	0
1709	619.366	2
1710	619.74	1
1711	620.115	2
1712	620.489	1
1713	620.864	2
1714	621.238	2
1715	621.612	-2
1716	621.987	1
1717	622.361	0
1718	622.736	3
1719	623.11	1
1720	623.485	0
1721	623.859	1
1722	624.233	-1
1723	624.608	2
1724	624.982	2
1725	625.357	0
1726	625.731	2
1727	626.106	0
1728	626.48	-2
1729	626.855	4
1730	627.229	1
1731	627.604	-1
1732	627.978	2
1733	628.353	2
1734	628.727	-3
1735	629.102	2
1736	629.477	1
1737	629.851	0
1738	630.226	-2
1739	630.6	3
1740	630.975	4
1741	631.349	4
1742	631.724	3
1743	632.098	-2
1744	632.473	1
1745	632.848	4
1746	633.222	3
1747	633.597	3
1748	633.972	0
1749	634.346	5
1750	634.721	3
1751	635.095	8
1752	635.47	3
1753	635.845	-1
1754	636.219	5
1755	636.594	11
1756	636.969	0
1757	637.343	11
1758	637.718	2
1759	638.093	4
1760	638.467	2
1761	638.842	4
1762	639.217	3
1763	639.592	6
1764	639.966	4
1765	640.341	5
1766	640.716	3
1767	641.091	6
1768	641.465	11
1769	641.84	2
1770	642.215	3
1771	642.59	10
1772	642.964	9
1773	643.339	13
1774	643.714	4
1775	644.089	6
1776	644.464	3
1777	644.838	5
1778	645.213	13
1779	645.588	12
1780	645.963	9
1781	646.338	13
1782	646.712	9
1783	647.087	10
1784	647.462	13
1785	647.837	10
1786	648.212	8
1787	648.587	7
1788	648.962	6
1789	649.336	16
1790	649.711	9
1791	650.086	11
1792	650.461	8
1793	650.836	15
1794	651.211	6
1795	651.586	20
1796	651.961	13
1797	652.336	14
1798	652.711	15
1799	653.086	16
1800	653.461	16
1801	653.836	13
1802	654.211	16
1803	654.586	20
1804	654.961	24
1805	655.336	25
1806	655.711	21
1807	656.086	14
1808	656.461	15
1809	656.836	20
1810	657.211	18
1811	657.586	17
1812	657.961	25
1813	658.336	25
1814	658.711	20
1815	659.086	29
1816	659.461	27
1817	659.836	27
1818	660.211	17
1819	660.586	21
1820	660.961	24
1821	661.336	21
1822	661.711	31
1823	662.086	32
1824	662.462	29
1825	662.837	29
1826	663.212	27
1827	663.587	27
1828	663.962	28
1829	664.337	33
1830	664.712	32
1831	665.087	34
1832	665.463	39
1833	665.838	30
1834	666.213	31
1835	666.588	45
1836	666.963	55
1837	667.339	31
1838	667.714	33
1839	668.089	36
1840	668.464	35
1841	668.839	33
1842	669.215	44
1843	669.59	48
1844	669.965	42
1845	670.34	43
1846	670.716	41
1847	671.091	43
1848	671.466	50
1849	671.841	44
1850	672.217	40
1851	672.592	42
1852	672.967	35
1853	673.343	59
1854	673.718	44
1855	674.093	39
1856	674.468	55
1857	674.844	33
1858	675.219	61
1859	675.594	48
1860	675.97	44
1861	676.345	50
1862	676.721	34
1863	677.096	48
1864	677.471	48
1865	677.847	59
1866	678.222	59
1867	678.597	55
1868	678.973	48
1869	679.348	59
1870	679.724	54
1871	680.099	66
1872	680.474	62
1873	680.85	72
1874	681.225	58
1875	681.601	45
1876	681.976	40
1877	682.352	58
1878	682.727	34
1879	683.103	54
1880	683.478	46
1881	683.853	50
1882	684.229	57
1883	684.604	50
1884	684.98	57
1885	685.355	53
1886	685.731	57
1887	686.106	40
1888	686.482	55
1889	686.858	45
1890	687.233	51
1891	687.609	50
1892	687.984	59
1893	688.36	48
1894	688.735	62
1895	689.111	60
1896	689.486	56
1897	689.862	46
1898	690.238	36
1899	690.613	51
1900	690.989	46
1901	691.364	50
1902	691.74	42
1903	692.116	39
1904	692.491	49
1905	692.867	57
1906	693.243	44
1907	693.618	40
1908	693.994	46
1909	694.369	48
1910	694.745	32
1911	695.121	43
1912	695.497	38
1913	695.872	39
1914	696.248	47
1915	696.624	49
1916	696.999	45
1917	697.375	34
1918	697.751	31
1919	698.126	45
1920	698.502	38
1921	698.878	35
1922	699.254	38
1923	699.629	44
1924	700.005	31
1925	700.381	40
1926	700.757	34
1927	701.132	39
1928	701.508	45
1929	701.884	37
1930	702.26	28
1931	702.636	27
1932	703.011	36
1933	703.387	36
1934	703.763	27
1935	704.139	23
1936	704.515	39
1937	704.891	37
1938	705.266	24
1939	705.642	26
1940	706.018	23
1941	706.394	22
1942	706.77	24
1943	707.146	27
1944	707.522	20
1945	707.898	27
1946	708.273	14
1947	708.649	18
1948	709.025	15
1949	709.401	24
1950	709.777	15
1951	710.153	16
1952	710.529	23
1953	710.905	22
1954	711.281	18
1955	711.657	17
1956	712.033	22
1957	712.409	20
1958	712.785	22
1959	713.161	21
1960	713.537	18
1961	713.913	23
1962	714.289	25
1963	714.665	19
1964	715.041	15
1965	715.417	14
1966	715.793	14
1967	716.169	15
1968	716.545	12
1969	716.921	11
1970	717.297	14
1971	717.673	14
1972	718.049	7
1973	718.425	15
1974	718.801	11
1975	719.177	8
1976	719.553	10
1977	719.929	5
1978	720.306	4
1979	720.682	5
1980	721.058	5
1981	721.434	9
1982	721.81	5
1983	722.186	3
1984	722.562	5
1985	722.938	5
1986	723.315	7
1987	723.691	5
1988	724.067	3
1989	724.443	6
1990	724.819	7
1991	725.195	3
1992	725.572	4
1993	725.948	4
1994	726.324	6
1995	726.7	7
1996	727.077	8
1997	727.453	4
1998	727.829	1
1999	728.205	5
2000	728.581	6
2001	728.958	3
2002	729.334	3
2003	729.71	6
2004	730.087	2
2005	730.463	-2
2006	730.839	3
2007	731.215	4
2008	731.592	3
2009	731.968	0
2010	732.344	4
2011	732.721	0
2012	733.097	1
2013	733.473	6
2014	733.85	3
2015	734.226	6
2016	734.602	3
2017	734.979	1
2018	735.355	5
2019	735.731	1
2020	736.108	0
2021	736.484	7
2022	736.861	3
2023	737.237	2
2024	737.613	6
2025	737.99	-1
2026	738.366	-1
2027	738.743	2
2028	739.119	2
2029	739.495	0
2030	739.872	3
2031	740.248	-5
2032	740.625	1
2033	741.001	4
2034	741.378	-1
2035	741.754	1
2036	742.131	-3
2037	742.507	2
2038	742.884	-2
2039	743.26	-2
2040	743.637	-1
2041	744.013	3
2042	744.39	0
2043	744.766	1
2044	745.143	2
2045	745.519	-3
2046	745.896	5
2047	746.272	-1
